student_name,student_email,professor_name,professor_email,desired_role,matched_role,compatibility_score
Scott James,gcherry@example.org,Anthony Ruiz,richard22@yahoo.com,RA,['Grader'],3.08
Scott James,gcherry@example.org,Christopher Bennett,allisonjessica@hotmail.com,RA,['Grader'],0.0
Scott James,gcherry@example.org,Rebecca Terry,william89@hotmail.com,RA,"['Grader', 'TA']",0.0
Scott James,gcherry@example.org,Andrea Hart,roberta65@yahoo.com,RA,['TA'],2.67
Scott James,gcherry@example.org,Bradley Elliott,meghan52@haynes.biz,RA,['Grader'],0.0
Scott James,gcherry@example.org,David Stokes,edwardsjose@gmail.com,RA,['TA'],0.0
Scott James,gcherry@example.org,Heather Mckinney,karensalazar@ramos-tran.com,RA,['Grader'],0.0
Scott James,gcherry@example.org,Brenda Marquez,fwinters@hotmail.com,RA,['Grader'],0.0
Jennifer Lambert,ohensley@example.net,Christopher Smith,louis48@barrett.biz,Grader,"['RA', 'TA']",2.86
Jennifer Lambert,ohensley@example.net,Steven Parker,kaylakelly@gonzalez.com,Grader,"['Grader', 'TA']",23.33
Jennifer Lambert,ohensley@example.net,Beth Taylor,dianaorozco@dunn-flores.info,Grader,"['RA', 'Grader']",20.0
Jennifer Lambert,ohensley@example.net,Chelsea Wallace,joshuabuck@howard.info,Grader,"['Grader', 'TA']",20.0
Jennifer Lambert,ohensley@example.net,Jessica Wood,jennifervasquez@gmail.com,Grader,"['TA', 'Grader']",22.67
Jennifer Lambert,ohensley@example.net,Kimberly Friedman,wendy61@yahoo.com,Grader,"['TA', 'Grader']",20.0
Jennifer Lambert,ohensley@example.net,Ashley Washington,catherineclark@palmer.com,Grader,['TA'],2.67
Jennifer Lambert,ohensley@example.net,Michael Matthews,danielbenton@parker-peters.biz,Grader,['Grader'],20.0
Jennifer Lambert,ohensley@example.net,Nicole Payne,mserrano@scott-harris.com,Grader,['TA'],0.0
Jennifer Lambert,ohensley@example.net,Christopher Lee DVM,dwayne21@gmail.com,Grader,"['TA', 'RA']",0.0
Jennifer Lambert,ohensley@example.net,Scott Foster PhD,justin30@beck-vaughn.org,Grader,"['RA', 'Grader']",20.0
Jennifer Lambert,ohensley@example.net,Jeffrey Weiss,royharper@yahoo.com,Grader,['TA'],5.71
Jennifer Lambert,ohensley@example.net,Shawn Medina,michelledominguez@mccann.com,Grader,['Grader'],23.64
Jennifer Lambert,ohensley@example.net,Jason Smith,tarahardin@gmail.com,Grader,['TA'],0.0
Jennifer Lambert,ohensley@example.net,Mercedes Francis,robinsonpamela@gmail.com,Grader,"['RA', 'Grader']",25.0
Jennifer Lambert,ohensley@example.net,Casey Nunez,ashleybaker@gmail.com,Grader,"['RA', 'TA']",3.33
Jennifer Lambert,ohensley@example.net,Shannon Reyes,elizabethraymond@villa-stewart.com,Grader,"['RA', 'Grader']",20.0
Jennifer Lambert,ohensley@example.net,John Dawson,bautistachristopher@hotmail.com,Grader,"['Grader', 'TA']",25.0
Jennifer Lambert,ohensley@example.net,Jeanne Clark,elizabethmarshall@gmail.com,Grader,"['Grader', 'RA']",20.0
Jennifer Lambert,ohensley@example.net,Victoria Oliver,jenniferherrera@gmail.com,Grader,"['Grader', 'RA']",20.0
Jennifer Lambert,ohensley@example.net,Adrienne Miles,nwilliams@acevedo.com,Grader,"['RA', 'TA']",0.0
Jennifer Lambert,ohensley@example.net,Jennifer Harper,carrandrew@yahoo.com,Grader,['RA'],4.44
Jennifer Lambert,ohensley@example.net,Tony Singh,beth07@yahoo.com,Grader,['RA'],3.33
Jennifer Lambert,ohensley@example.net,Alan Butler,gonzaleztiffany@juarez-gibson.com,Grader,"['TA', 'Grader']",22.86
Jennifer Lambert,ohensley@example.net,Marie Wilkinson,gary45@gmail.com,Grader,['RA'],4.44
Jennifer Lambert,ohensley@example.net,Jessica Davis,amandacollins@lee.net,Grader,['TA'],0.0
Jennifer Lambert,ohensley@example.net,Diana Parker,wendymorris@haley.com,Grader,"['Grader', 'TA']",20.0
Jennifer Lambert,ohensley@example.net,Michael Soto,stephaniejoyce@yahoo.com,Grader,['Grader'],25.0
Jennifer Lambert,ohensley@example.net,Joshua Ross,paul91@gmail.com,Grader,['TA'],2.86
Jennifer Lambert,ohensley@example.net,Roberto Delgado,jfox@hotmail.com,Grader,"['RA', 'Grader']",22.86
Jennifer Lambert,ohensley@example.net,Patrick Dillon,wkim@yahoo.com,Grader,['RA'],5.71
Jennifer Lambert,ohensley@example.net,Dr. Kristin Baldwin,mark05@gmail.com,Grader,['TA'],0.0
Jennifer Lambert,ohensley@example.net,Courtney Pitts,lweber@gmail.com,Grader,"['TA', 'Grader']",20.0
Jennifer Lambert,ohensley@example.net,Karen Price,vjohnson@gmail.com,Grader,['TA'],3.08
Jennifer Lambert,ohensley@example.net,Elizabeth Perry,millercaitlin@harris.com,Grader,['TA'],5.0
Jennifer Lambert,ohensley@example.net,Brenda Thomas,christopherbridges@yahoo.com,Grader,"['RA', 'Grader']",25.71
Jennifer Lambert,ohensley@example.net,Betty Silva,mullinszachary@harris.com,Grader,['TA'],2.5
Jennifer Lambert,ohensley@example.net,Stephanie Hall,owatkins@wright.com,Grader,['Grader'],24.44
Jennifer Lambert,ohensley@example.net,Jane Mckenzie,xmatthews@hotmail.com,Grader,['TA'],0.0
Jennifer Lambert,ohensley@example.net,Amber Smith MD,calvin04@kelly.com,Grader,['TA'],2.86
Jennifer Lambert,ohensley@example.net,Paul Robinson,dustin14@elliott.com,Grader,"['TA', 'Grader']",23.64
Jennifer Lambert,ohensley@example.net,Jamie Bowen,blee@gmail.com,Grader,['Grader'],24.44
Jennifer Lambert,ohensley@example.net,Anthony Ruiz,richard22@yahoo.com,Grader,['Grader'],23.08
Jennifer Lambert,ohensley@example.net,Christopher Bennett,allisonjessica@hotmail.com,Grader,['Grader'],22.86
Jennifer Lambert,ohensley@example.net,Rebecca Terry,william89@hotmail.com,Grader,"['Grader', 'TA']",20.0
Jennifer Lambert,ohensley@example.net,Andrea Hart,roberta65@yahoo.com,Grader,['TA'],2.67
Jennifer Lambert,ohensley@example.net,Bradley Elliott,meghan52@haynes.biz,Grader,['Grader'],25.0
Jennifer Lambert,ohensley@example.net,David Stokes,edwardsjose@gmail.com,Grader,['TA'],0.0
Jennifer Lambert,ohensley@example.net,Heather Mckinney,karensalazar@ramos-tran.com,Grader,['Grader'],20.0
Jennifer Lambert,ohensley@example.net,Brenda Marquez,fwinters@hotmail.com,Grader,['Grader'],20.0
Natasha Keller,wrivera@example.org,Christopher Smith,louis48@barrett.biz,TA,"['RA', 'TA']",25.71
Natasha Keller,wrivera@example.org,Steven Parker,kaylakelly@gonzalez.com,TA,"['Grader', 'TA']",23.08
Natasha Keller,wrivera@example.org,Beth Taylor,dianaorozco@dunn-flores.info,TA,"['RA', 'Grader']",3.33
Natasha Keller,wrivera@example.org,Chelsea Wallace,joshuabuck@howard.info,TA,"['Grader', 'TA']",20.0
Natasha Keller,wrivera@example.org,Jessica Wood,jennifervasquez@gmail.com,TA,"['TA', 'Grader']",25.33
Natasha Keller,wrivera@example.org,Kimberly Friedman,wendy61@yahoo.com,TA,"['TA', 'Grader']",20.0
Natasha Keller,wrivera@example.org,Ashley Washington,catherineclark@palmer.com,TA,['TA'],25.33
Natasha Keller,wrivera@example.org,Michael Matthews,danielbenton@parker-peters.biz,TA,['Grader'],6.67
Natasha Keller,wrivera@example.org,Nicole Payne,mserrano@scott-harris.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Christopher Lee DVM,dwayne21@gmail.com,TA,"['TA', 'RA']",20.0
Natasha Keller,wrivera@example.org,Scott Foster PhD,justin30@beck-vaughn.org,TA,"['RA', 'Grader']",0.0
Natasha Keller,wrivera@example.org,Jeffrey Weiss,royharper@yahoo.com,TA,['TA'],22.5
Natasha Keller,wrivera@example.org,Shawn Medina,michelledominguez@mccann.com,TA,['Grader'],3.33
Natasha Keller,wrivera@example.org,Jason Smith,tarahardin@gmail.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Mercedes Francis,robinsonpamela@gmail.com,TA,"['RA', 'Grader']",4.44
Natasha Keller,wrivera@example.org,Casey Nunez,ashleybaker@gmail.com,TA,"['RA', 'TA']",23.08
Natasha Keller,wrivera@example.org,Shannon Reyes,elizabethraymond@villa-stewart.com,TA,"['RA', 'Grader']",0.0
Natasha Keller,wrivera@example.org,John Dawson,bautistachristopher@hotmail.com,TA,"['Grader', 'TA']",24.44
Natasha Keller,wrivera@example.org,Jeanne Clark,elizabethmarshall@gmail.com,TA,"['Grader', 'RA']",0.0
Natasha Keller,wrivera@example.org,Victoria Oliver,jenniferherrera@gmail.com,TA,"['Grader', 'RA']",4.0
Natasha Keller,wrivera@example.org,Adrienne Miles,nwilliams@acevedo.com,TA,"['RA', 'TA']",26.67
Natasha Keller,wrivera@example.org,Jennifer Harper,carrandrew@yahoo.com,TA,['RA'],0.0
Natasha Keller,wrivera@example.org,Tony Singh,beth07@yahoo.com,TA,['RA'],6.67
Natasha Keller,wrivera@example.org,Alan Butler,gonzaleztiffany@juarez-gibson.com,TA,"['TA', 'Grader']",20.0
Natasha Keller,wrivera@example.org,Marie Wilkinson,gary45@gmail.com,TA,['RA'],4.0
Natasha Keller,wrivera@example.org,Jessica Davis,amandacollins@lee.net,TA,['TA'],22.67
Natasha Keller,wrivera@example.org,Diana Parker,wendymorris@haley.com,TA,"['Grader', 'TA']",20.0
Natasha Keller,wrivera@example.org,Michael Soto,stephaniejoyce@yahoo.com,TA,['Grader'],4.44
Natasha Keller,wrivera@example.org,Joshua Ross,paul91@gmail.com,TA,['TA'],22.67
Natasha Keller,wrivera@example.org,Roberto Delgado,jfox@hotmail.com,TA,"['RA', 'Grader']",0.0
Natasha Keller,wrivera@example.org,Patrick Dillon,wkim@yahoo.com,TA,['RA'],2.5
Natasha Keller,wrivera@example.org,Dr. Kristin Baldwin,mark05@gmail.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Courtney Pitts,lweber@gmail.com,TA,"['TA', 'Grader']",22.86
Natasha Keller,wrivera@example.org,Karen Price,vjohnson@gmail.com,TA,['TA'],26.15
Natasha Keller,wrivera@example.org,Elizabeth Perry,millercaitlin@harris.com,TA,['TA'],24.44
Natasha Keller,wrivera@example.org,Brenda Thomas,christopherbridges@yahoo.com,TA,"['RA', 'Grader']",2.5
Natasha Keller,wrivera@example.org,Betty Silva,mullinszachary@harris.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Stephanie Hall,owatkins@wright.com,TA,['Grader'],4.0
Natasha Keller,wrivera@example.org,Jane Mckenzie,xmatthews@hotmail.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Amber Smith MD,calvin04@kelly.com,TA,['TA'],25.71
Natasha Keller,wrivera@example.org,Paul Robinson,dustin14@elliott.com,TA,"['TA', 'Grader']",23.33
Natasha Keller,wrivera@example.org,Jamie Bowen,blee@gmail.com,TA,['Grader'],0.0
Natasha Keller,wrivera@example.org,Anthony Ruiz,richard22@yahoo.com,TA,['Grader'],0.0
Natasha Keller,wrivera@example.org,Christopher Bennett,allisonjessica@hotmail.com,TA,['Grader'],5.71
Natasha Keller,wrivera@example.org,Rebecca Terry,william89@hotmail.com,TA,"['Grader', 'TA']",20.0
Natasha Keller,wrivera@example.org,Andrea Hart,roberta65@yahoo.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Bradley Elliott,meghan52@haynes.biz,TA,['Grader'],4.44
Natasha Keller,wrivera@example.org,David Stokes,edwardsjose@gmail.com,TA,['TA'],20.0
Natasha Keller,wrivera@example.org,Heather Mckinney,karensalazar@ramos-tran.com,TA,['Grader'],0.0
Natasha Keller,wrivera@example.org,Brenda Marquez,fwinters@hotmail.com,TA,['Grader'],3.08
Dylan Castillo,cflynn@example.net,Christopher Smith,louis48@barrett.biz,Grader,"['RA', 'TA']",2.67
Dylan Castillo,cflynn@example.net,Steven Parker,kaylakelly@gonzalez.com,Grader,"['Grader', 'TA']",23.08
Dylan Castillo,cflynn@example.net,Beth Taylor,dianaorozco@dunn-flores.info,Grader,"['RA', 'Grader']",23.33
Dylan Castillo,cflynn@example.net,Chelsea Wallace,joshuabuck@howard.info,Grader,"['Grader', 'TA']",28.89
Dylan Castillo,cflynn@example.net,Jessica Wood,jennifervasquez@gmail.com,Grader,"['TA', 'Grader']",25.33
Dylan Castillo,cflynn@example.net,Kimberly Friedman,wendy61@yahoo.com,Grader,"['TA', 'Grader']",23.64
Dylan Castillo,cflynn@example.net,Ashley Washington,catherineclark@palmer.com,Grader,['TA'],5.33
Dylan Castillo,cflynn@example.net,Michael Matthews,danielbenton@parker-peters.biz,Grader,['Grader'],23.08
Dylan Castillo,cflynn@example.net,Nicole Payne,mserrano@scott-harris.com,Grader,['TA'],8.89
Dylan Castillo,cflynn@example.net,Christopher Lee DVM,dwayne21@gmail.com,Grader,"['TA', 'RA']",8.89
Dylan Castillo,cflynn@example.net,Scott Foster PhD,justin30@beck-vaughn.org,Grader,"['RA', 'Grader']",24.0
Dylan Castillo,cflynn@example.net,Jeffrey Weiss,royharper@yahoo.com,Grader,['TA'],5.33
Dylan Castillo,cflynn@example.net,Shawn Medina,michelledominguez@mccann.com,Grader,['Grader'],23.33
Dylan Castillo,cflynn@example.net,Jason Smith,tarahardin@gmail.com,Grader,['TA'],4.0
Dylan Castillo,cflynn@example.net,Mercedes Francis,robinsonpamela@gmail.com,Grader,"['RA', 'Grader']",20.0
Dylan Castillo,cflynn@example.net,Casey Nunez,ashleybaker@gmail.com,Grader,"['RA', 'TA']",3.08
Dylan Castillo,cflynn@example.net,Shannon Reyes,elizabethraymond@villa-stewart.com,Grader,"['RA', 'Grader']",22.86
Dylan Castillo,cflynn@example.net,John Dawson,bautistachristopher@hotmail.com,Grader,"['Grader', 'TA']",20.0
Dylan Castillo,cflynn@example.net,Jeanne Clark,elizabethmarshall@gmail.com,Grader,"['Grader', 'RA']",23.64
Dylan Castillo,cflynn@example.net,Victoria Oliver,jenniferherrera@gmail.com,Grader,"['Grader', 'RA']",24.0
Dylan Castillo,cflynn@example.net,Adrienne Miles,nwilliams@acevedo.com,Grader,"['RA', 'TA']",3.08
Dylan Castillo,cflynn@example.net,Jennifer Harper,carrandrew@yahoo.com,Grader,['RA'],4.0
Dylan Castillo,cflynn@example.net,Tony Singh,beth07@yahoo.com,Grader,['RA'],3.08
Dylan Castillo,cflynn@example.net,Alan Butler,gonzaleztiffany@juarez-gibson.com,Grader,"['TA', 'Grader']",25.71
Dylan Castillo,cflynn@example.net,Marie Wilkinson,gary45@gmail.com,Grader,['RA'],4.0
Dylan Castillo,cflynn@example.net,Jessica Davis,amandacollins@lee.net,Grader,['TA'],2.67
Dylan Castillo,cflynn@example.net,Diana Parker,wendymorris@haley.com,Grader,"['Grader', 'TA']",24.44
Dylan Castillo,cflynn@example.net,Michael Soto,stephaniejoyce@yahoo.com,Grader,['Grader'],20.0
Dylan Castillo,cflynn@example.net,Joshua Ross,paul91@gmail.com,Grader,['TA'],5.71
Dylan Castillo,cflynn@example.net,Roberto Delgado,jfox@hotmail.com,Grader,"['RA', 'Grader']",25.71
Dylan Castillo,cflynn@example.net,Patrick Dillon,wkim@yahoo.com,Grader,['RA'],5.33
Dylan Castillo,cflynn@example.net,Dr. Kristin Baldwin,mark05@gmail.com,Grader,['TA'],4.44
Dylan Castillo,cflynn@example.net,Courtney Pitts,lweber@gmail.com,Grader,"['TA', 'Grader']",22.86
Dylan Castillo,cflynn@example.net,Karen Price,vjohnson@gmail.com,Grader,['TA'],2.86
Dylan Castillo,cflynn@example.net,Elizabeth Perry,millercaitlin@harris.com,Grader,['TA'],0.0
Dylan Castillo,cflynn@example.net,Brenda Thomas,christopherbridges@yahoo.com,Grader,"['RA', 'Grader']",25.33
Dylan Castillo,cflynn@example.net,Betty Silva,mullinszachary@harris.com,Grader,['TA'],8.0
Dylan Castillo,cflynn@example.net,Stephanie Hall,owatkins@wright.com,Grader,['Grader'],24.0
Dylan Castillo,cflynn@example.net,Jane Mckenzie,xmatthews@hotmail.com,Grader,['TA'],4.0
Dylan Castillo,cflynn@example.net,Amber Smith MD,calvin04@kelly.com,Grader,['TA'],2.67
Dylan Castillo,cflynn@example.net,Paul Robinson,dustin14@elliott.com,Grader,"['TA', 'Grader']",23.33
Dylan Castillo,cflynn@example.net,Jamie Bowen,blee@gmail.com,Grader,['Grader'],24.0
Dylan Castillo,cflynn@example.net,Anthony Ruiz,richard22@yahoo.com,Grader,['Grader'],26.15
Dylan Castillo,cflynn@example.net,Christopher Bennett,allisonjessica@hotmail.com,Grader,['Grader'],22.67
Dylan Castillo,cflynn@example.net,Rebecca Terry,william89@hotmail.com,Grader,"['Grader', 'TA']",24.0
Dylan Castillo,cflynn@example.net,Andrea Hart,roberta65@yahoo.com,Grader,['TA'],5.33
Dylan Castillo,cflynn@example.net,Bradley Elliott,meghan52@haynes.biz,Grader,['Grader'],20.0
Dylan Castillo,cflynn@example.net,David Stokes,edwardsjose@gmail.com,Grader,['TA'],4.0
Dylan Castillo,cflynn@example.net,Heather Mckinney,karensalazar@ramos-tran.com,Grader,['Grader'],24.44
Dylan Castillo,cflynn@example.net,Brenda Marquez,fwinters@hotmail.com,Grader,['Grader'],23.08
Colleen Thomas PhD,idonovan@example.org,Christopher Smith,louis48@barrett.biz,RA,"['RA', 'TA']",22.86
Colleen Thomas PhD,idonovan@example.org,Steven Parker,kaylakelly@gonzalez.com,RA,"['Grader', 'TA']",7.27
Colleen Thomas PhD,idonovan@example.org,Beth Taylor,dianaorozco@dunn-flores.info,RA,"['RA', 'Grader']",23.64
Colleen Thomas PhD,idonovan@example.org,Chelsea Wallace,joshuabuck@howard.info,RA,"['Grader', 'TA']",4.44
Colleen Thomas PhD,idonovan@example.org,Jessica Wood,jennifervasquez@gmail.com,RA,"['TA', 'Grader']",22.56
Colleen Thomas PhD,idonovan@example.org,Kimberly Friedman,wendy61@yahoo.com,RA,"['TA', 'Grader']",8.89
Colleen Thomas PhD,idonovan@example.org,Ashley Washington,catherineclark@palmer.com,RA,['TA'],9.23
Colleen Thomas PhD,idonovan@example.org,Michael Matthews,danielbenton@parker-peters.biz,RA,['Grader'],3.33
Colleen Thomas PhD,idonovan@example.org,Nicole Payne,mserrano@scott-harris.com,RA,['TA'],4.44
Colleen Thomas PhD,idonovan@example.org,Christopher Lee DVM,dwayne21@gmail.com,RA,"['TA', 'RA']",24.44
Colleen Thomas PhD,idonovan@example.org,Scott Foster PhD,justin30@beck-vaughn.org,RA,"['RA', 'Grader']",20.0
Colleen Thomas PhD,idonovan@example.org,Jeffrey Weiss,royharper@yahoo.com,RA,['TA'],19.05
Colleen Thomas PhD,idonovan@example.org,Shawn Medina,michelledominguez@mccann.com,RA,['Grader'],3.64
Colleen Thomas PhD,idonovan@example.org,Jason Smith,tarahardin@gmail.com,RA,['TA'],4.44
Colleen Thomas PhD,idonovan@example.org,Mercedes Francis,robinsonpamela@gmail.com,RA,"['RA', 'Grader']",25.0
Colleen Thomas PhD,idonovan@example.org,Casey Nunez,ashleybaker@gmail.com,RA,"['RA', 'TA']",27.27
Colleen Thomas PhD,idonovan@example.org,Shannon Reyes,elizabethraymond@villa-stewart.com,RA,"['RA', 'Grader']",26.67
Colleen Thomas PhD,idonovan@example.org,John Dawson,bautistachristopher@hotmail.com,RA,"['Grader', 'TA']",5.0
Colleen Thomas PhD,idonovan@example.org,Jeanne Clark,elizabethmarshall@gmail.com,RA,"['Grader', 'RA']",28.89
Colleen Thomas PhD,idonovan@example.org,Victoria Oliver,jenniferherrera@gmail.com,RA,"['Grader', 'RA']",20.0
Colleen Thomas PhD,idonovan@example.org,Adrienne Miles,nwilliams@acevedo.com,RA,"['RA', 'TA']",23.33
Colleen Thomas PhD,idonovan@example.org,Jennifer Harper,carrandrew@yahoo.com,RA,['RA'],20.0
Colleen Thomas PhD,idonovan@example.org,Tony Singh,beth07@yahoo.com,RA,['RA'],23.33
Colleen Thomas PhD,idonovan@example.org,Alan Butler,gonzaleztiffany@juarez-gibson.com,RA,"['TA', 'Grader']",2.86
Colleen Thomas PhD,idonovan@example.org,Marie Wilkinson,gary45@gmail.com,RA,['RA'],24.44
Colleen Thomas PhD,idonovan@example.org,Jessica Davis,amandacollins@lee.net,RA,['TA'],0.0
Colleen Thomas PhD,idonovan@example.org,Diana Parker,wendymorris@haley.com,RA,"['Grader', 'TA']",0.0
Colleen Thomas PhD,idonovan@example.org,Michael Soto,stephaniejoyce@yahoo.com,RA,['Grader'],5.0
Colleen Thomas PhD,idonovan@example.org,Joshua Ross,paul91@gmail.com,RA,['TA'],6.15
Colleen Thomas PhD,idonovan@example.org,Roberto Delgado,jfox@hotmail.com,RA,"['RA', 'Grader']",22.86
Colleen Thomas PhD,idonovan@example.org,Patrick Dillon,wkim@yahoo.com,RA,['RA'],39.05
Colleen Thomas PhD,idonovan@example.org,Dr. Kristin Baldwin,mark05@gmail.com,RA,['TA'],5.0
Colleen Thomas PhD,idonovan@example.org,Courtney Pitts,lweber@gmail.com,RA,"['TA', 'Grader']",6.67
Colleen Thomas PhD,idonovan@example.org,Karen Price,vjohnson@gmail.com,RA,['TA'],6.67
Colleen Thomas PhD,idonovan@example.org,Elizabeth Perry,millercaitlin@harris.com,RA,['TA'],5.0
Colleen Thomas PhD,idonovan@example.org,Brenda Thomas,christopherbridges@yahoo.com,RA,"['RA', 'Grader']",36.0
Colleen Thomas PhD,idonovan@example.org,Betty Silva,mullinszachary@harris.com,RA,['TA'],5.33
Colleen Thomas PhD,idonovan@example.org,Stephanie Hall,owatkins@wright.com,RA,['Grader'],4.44
Colleen Thomas PhD,idonovan@example.org,Jane Mckenzie,xmatthews@hotmail.com,RA,['TA'],4.44
Colleen Thomas PhD,idonovan@example.org,Amber Smith MD,calvin04@kelly.com,RA,['TA'],16.19
Colleen Thomas PhD,idonovan@example.org,Paul Robinson,dustin14@elliott.com,RA,"['TA', 'Grader']",8.0
Colleen Thomas PhD,idonovan@example.org,Jamie Bowen,blee@gmail.com,RA,['Grader'],0.0
Colleen Thomas PhD,idonovan@example.org,Anthony Ruiz,richard22@yahoo.com,RA,['Grader'],0.0
Colleen Thomas PhD,idonovan@example.org,Christopher Bennett,allisonjessica@hotmail.com,RA,['Grader'],6.15
Colleen Thomas PhD,idonovan@example.org,Rebecca Terry,william89@hotmail.com,RA,"['Grader', 'TA']",0.0
Colleen Thomas PhD,idonovan@example.org,Andrea Hart,roberta65@yahoo.com,RA,['TA'],2.67
Colleen Thomas PhD,idonovan@example.org,Bradley Elliott,meghan52@haynes.biz,RA,['Grader'],5.0
Colleen Thomas PhD,idonovan@example.org,David Stokes,edwardsjose@gmail.com,RA,['TA'],0.0
Colleen Thomas PhD,idonovan@example.org,Heather Mckinney,karensalazar@ramos-tran.com,RA,['Grader'],0.0
Colleen Thomas PhD,idonovan@example.org,Brenda Marquez,fwinters@hotmail.com,RA,['Grader'],3.33
